Timestamp,Pressure (PSI),Flow Rate (bbl/h),Temperature (F),Wear Factor (%),Valve Status,Pump Speed (RPM),Vibration Level (mm/s),Corrosion Level (%),Leak Detected,Oil Quality,Pressure Loss (PSI),Pump Efficiency (%),Humidity (%),Ambient Temperature (F),Distance from Source (km),Last Maintenance,Pressure Regulator Status,Flow Control Valve (%),Oil Density (g/cm³),Oil Viscosity (cP),Pipeline Altitude (m),Pipeline Diameter (m),Sand Content (ppm),Pipeline Coating Condition (%),Oil Sulfur Content (%),Scheduled Maintenance,Anomaly
2023-09-13 20:31:36.333851,808.31,390.81,91.87,1.08,open,1804.04,3.57,0.54,0,Heavy,2.69,93.78,42.64,64.8,37.31,2023-06-28 15:01:36,active,64.92,0.841,19.46,539.64,0.75,6.12,98.92,2.05,0,0
2023-09-13 21:01:36.333851,771.39,418.93,103.99,1.09,open,1700.12,3.67,0.55,0,Light,4.21,97.24,53.59,69.66,52.41,2023-06-28 15:01:36,active,81.69,0.918,24.56,545.74,0.81,5.17,98.91,2.06,0,0
2023-09-13 21:31:36.333851,820.36,402.33,68.95,1.1,open,1759.58,2.87,0.55,0,Medium,2.92,92.74,46.96,78.69,26.12,2023-06-28 15:01:36,active,83.77,0.923,10.69,532.41,1.03,6.56,98.9,2.01,0,0
2023-09-13 22:01:36.333851,781.45,328.32,88.23,1.11,open,1697.37,3.12,0.56,0,Medium,3.67,90.98,40.45,66.61,59.25,2023-06-28 15:01:36,inactive,77.97,0.908,27.42,503.79,0.99,3.71,98.89,2.13,0,0
2023-09-13 22:31:36.333851,826.78,410.5,77.5,1.12,open,1754.28,3.64,0.56,0,Light,7.83,96.31,56.01,77.52,63.55,2023-06-28 15:01:36,active,70.36,0.918,16.04,485.09,0.93,5.38,98.88,3.05,0,0
2023-09-13 23:01:36.333851,815.04,389.63,90.94,1.13,open,1611.97,2.21,0.57,0,Heavy,2.38,89.75,64.63,60.59,34.67,2023-06-28 15:01:36,active,73.91,0.939,20.97,530.5,0.85,6.06,98.87,2.52,0,0
2023-09-13 23:31:36.333851,792.91,342.94,100.62,1.14,closed,1895.74,3.35,0.57,0,Heavy,4.4,92.07,49.72,63.38,42.68,2023-06-28 15:01:36,inactive,71.74,0.941,22.74,535.97,1.13,4.83,98.86,1.16,0,0
2023-09-14 00:01:36.333851,821.14,375.62,114.23,1.15,closed,1886.2,3.26,0.58,0,Heavy,5.7,87.01,43.79,55.21,51.33,2023-06-28 15:01:36,active,94.02,0.917,18.7,527.51,0.98,5.59,98.85,2.06,0,0
2023-09-14 00:31:36.333851,795.5,294.47,123.91,1.16,open,1910.94,2.15,0.58,0,Medium,4.69,84.55,40.17,60.48,53.57,2023-06-28 15:01:36,inactive,80.26,0.945,23.72,481.28,1.17,7.94,98.84,1.44,0,0
2023-09-14 01:01:36.333851,788.44,379.72,74.8,1.17,open,1623.41,2.76,0.59,0,Light,6.05,89.78,35.87,75.16,48.08,2023-06-28 15:01:36,active,80.39,0.896,20.69,463.96,1.11,5.2,98.83,1.56,1,0
2023-09-14 01:31:36.333851,771.69,370.34,123.99,1.18,open,1825.77,2.64,0.59,0,Medium,6.25,88.28,50.74,58.36,49.79,2023-06-28 15:01:36,active,80.44,0.928,22.49,506.25,0.96,4.79,98.82,1.13,0,0
2023-09-14 02:01:36.333851,760.28,468.81,82.89,1.19,open,1774.75,2.32,0.6,0,Heavy,5.0,92.69,45.32,79.05,31.23,2023-06-28 15:01:36,active,79.92,0.935,20.55,491.43,1.1,4.7,98.81,2.25,0,0
2023-09-14 02:31:36.333851,852.69,353.02,88.74,1.2,open,1847.6,2.82,0.6,0,Light,5.92,91.38,48.24,59.39,59.25,2023-06-28 15:01:36,active,105.48,0.9,18.09,606.5,1.01,4.51,98.8,1.32,0,0
2023-09-14 03:01:36.333851,777.05,462.74,123.26,1.21,closed,1676.68,2.4,0.61,0,Light,3.56,83.32,67.43,63.93,45.32,2023-06-28 15:01:36,inactive,91.71,0.88,23.07,492.26,1.03,5.21,98.79,1.85,1,0
2023-09-14 03:31:36.333851,865.18,474.86,104.95,1.22,open,1717.92,2.8,0.61,0,Medium,8.28,79.94,45.55,84.7,58.07,2023-06-28 15:01:36,active,87.08,0.964,22.34,450.75,0.9,5.2,98.78,1.72,0,0
2023-09-14 04:01:36.333851,859.99,389.14,118.85,1.23,open,1821.34,3.21,0.62,0,Light,6.64,93.86,37.22,66.86,60.07,2023-06-28 15:01:36,inactive,85.73,0.864,26.92,582.08,0.88,6.67,98.77,2.33,0,0
2023-09-14 04:31:36.333851,825.77,448.7,122.0,1.24,closed,1708.59,3.39,0.62,0,Heavy,8.24,89.56,59.6,67.03,58.16,2023-06-28 15:01:36,active,87.89,0.928,13.01,447.8,1.05,4.4,98.76,1.52,0,0
2023-09-14 05:01:36.333851,774.6,458.27,90.87,1.25,closed,1658.17,3.04,0.63,0,Light,6.23,89.93,41.27,78.74,67.45,2023-06-28 15:01:36,inactive,80.52,1.006,22.67,468.61,0.82,3.31,98.75,2.09,0,0
2023-09-14 05:31:36.333851,831.99,396.17,99.57,1.26,closed,1741.33,3.35,0.63,0,Light,5.28,94.44,56.72,63.33,32.02,2023-06-28 15:01:36,active,90.8,0.797,23.47,554.32,1.08,3.61,98.74,1.64,0,0
2023-09-14 06:01:36.333851,798.88,425.73,111.84,1.27,open,1842.77,3.06,0.64,0,Medium,4.26,74.42,48.56,69.51,60.27,2023-06-28 15:01:36,active,81.04,0.888,16.0,446.07,1.03,4.48,98.73,2.18,0,0
2023-09-14 06:31:36.333851,796.94,429.13,108.02,1.28,open,1884.19,3.09,0.64,0,Light,5.89,86.55,57.09,81.46,73.1,2023-06-28 15:01:36,active,61.55,0.903,21.11,360.3,0.98,4.23,98.72,2.07,0,0
2023-09-14 07:01:36.333851,819.46,360.23,77.75,1.29,closed,1707.86,2.97,0.65,0,Light,8.86,89.77,61.99,70.12,47.97,2023-06-28 15:01:36,inactive,76.03,0.909,18.92,462.34,1.21,4.33,98.71,1.92,0,0
2023-09-14 07:31:36.333851,821.34,337.76,109.02,1.3,closed,1706.83,2.78,0.65,0,Light,6.25,87.33,62.65,89.56,49.23,2023-06-28 15:01:36,inactive,84.19,0.817,24.42,517.46,1.06,4.74,98.7,1.49,1,0
2023-09-14 08:01:36.333851,829.17,350.38,105.45,1.31,open,1678.66,2.89,0.66,0,Medium,3.83,85.48,47.32,58.27,54.86,2023-06-28 15:01:36,active,78.89,0.879,25.37,512.23,1.13,4.23,98.69,2.29,0,0
2023-09-14 08:31:36.333851,796.62,435.73,77.23,1.32,closed,1672.78,2.48,0.66,0,Light,6.47,91.21,53.12,66.01,68.46,2023-06-28 15:01:36,inactive,79.89,0.981,21.41,441.65,1.13,4.19,98.68,1.31,0,0
2023-09-14 09:01:36.333851,792.91,423.16,117.74,1.33,closed,1605.6,3.56,0.67,1,Light,5.26,97.81,55.69,80.66,52.12,2023-06-28 15:01:36,inactive,89.9,0.92,18.91,514.66,1.06,3.38,98.67,1.62,0,0
2023-09-14 09:31:36.333851,900.69,416.2,116.44,1.34,open,1716.98,3.25,0.67,0,Heavy,5.06,86.83,55.57,70.32,56.31,2023-06-28 15:01:36,active,75.65,0.878,25.65,475.96,1.07,5.4,98.66,1.23,0,0
2023-09-14 10:01:36.333851,834.56,309.7,88.38,1.35,open,1673.08,3.53,0.68,0,Medium,4.68,85.54,49.05,67.01,51.26,2023-06-28 15:01:36,inactive,98.11,0.841,19.09,539.87,0.79,3.55,98.65,1.9,0,0
2023-09-14 10:31:36.333851,817.06,433.11,104.2,1.36,open,1824.72,3.02,0.68,1,Heavy,4.0,89.4,39.48,68.62,56.63,2023-06-28 15:01:36,inactive,87.68,0.839,16.6,417.59,1.14,5.05,98.64,1.74,0,0
2023-09-14 11:01:36.333851,775.53,351.95,116.23,1.37,open,1858.98,3.21,0.69,0,Medium,6.14,86.55,49.55,63.09,50.5,2023-06-28 15:01:36,active,87.55,0.929,22.65,556.8,1.24,2.92,98.63,1.94,0,0
2023-09-14 11:31:36.333851,797.16,462.63,120.3,1.38,closed,1908.15,3.58,0.69,0,Medium,6.94,92.88,48.98,86.74,30.36,2023-06-28 15:01:36,inactive,90.01,0.935,19.08,494.94,0.98,5.57,98.62,2.05,0,0
2023-09-14 12:01:36.333851,798.62,382.89,121.84,1.39,closed,1751.0,3.04,0.7,0,Medium,7.51,95.95,67.38,65.19,41.48,2023-06-28 15:01:36,inactive,69.22,0.788,15.08,463.76,1.02,5.13,98.61,1.56,0,0
2023-09-14 12:31:36.333851,772.46,392.47,128.74,1.4,open,1851.35,4.33,0.7,0,Heavy,1.7,97.91,43.02,66.43,44.49,2023-06-28 15:01:36,inactive,83.33,0.785,23.31,361.36,0.95,5.01,98.6,2.17,0,0
2023-09-14 13:01:36.333851,814.43,440.06,122.87,1.41,open,1775.26,3.1,0.71,0,Heavy,7.39,78.54,29.35,81.44,43.08,2023-06-28 15:01:36,active,92.31,0.971,21.63,484.19,0.88,3.91,98.59,2.26,0,0
2023-09-14 13:31:36.333851,754.12,442.97,89.33,1.42,closed,1972.31,2.89,0.71,0,Light,4.77,89.48,66.96,61.54,59.93,2023-06-28 15:01:36,active,71.61,0.826,12.63,518.33,1.0,3.83,98.58,1.4,1,0
2023-09-14 14:01:36.333851,844.56,458.63,131.16,1.43,open,1867.15,3.12,0.72,0,Light,8.13,92.3,58.05,79.93,46.13,2023-06-28 15:01:36,inactive,81.1,0.844,18.11,471.39,1.14,5.03,98.57,1.25,1,0
2023-09-14 14:31:36.333851,784.22,492.73,80.52,1.44,open,1857.92,2.78,0.72,0,Heavy,4.89,92.87,56.97,73.46,44.87,2023-06-28 15:01:36,active,67.29,0.784,16.33,523.93,1.11,4.49,98.56,1.61,0,0
2023-09-14 15:01:36.333851,822.17,393.56,119.42,1.45,open,1903.9,3.19,0.73,0,Medium,4.06,89.63,63.94,51.34,53.3,2023-06-28 15:01:36,inactive,89.38,0.992,18.56,515.75,0.91,4.75,98.55,1.56,0,0
2023-09-14 15:31:36.333851,797.44,414.94,131.68,1.46,closed,1754.32,3.18,0.73,0,Heavy,3.64,85.49,43.28,60.02,35.99,2023-06-28 15:01:36,inactive,80.61,0.868,19.06,529.59,0.91,5.86,98.54,0.88,0,0
2023-09-14 16:01:36.333851,758.4,462.34,85.96,1.47,closed,1698.28,3.61,0.74,1,Medium,7.22,92.07,70.74,59.87,48.85,2023-06-28 15:01:36,inactive,70.11,0.935,25.41,424.22,0.83,3.86,98.53,2.13,0,0
2023-09-14 16:31:36.333851,800.59,302.98,108.87,1.48,closed,2016.07,2.28,0.74,0,Light,0.32,87.92,56.62,84.86,39.93,2023-06-28 15:01:36,inactive,64.67,0.811,22.48,571.63,0.77,4.07,98.52,2.0,0,0
2023-09-14 17:01:36.333851,789.92,408.77,74.78,1.49,closed,1961.02,2.5,0.75,0,Heavy,6.12,84.64,61.45,65.37,55.08,2023-06-28 15:01:36,inactive,100.29,0.948,24.0,579.69,1.13,4.06,98.51,2.16,0,0
2023-09-14 17:31:36.333851,837.63,365.96,94.25,1.5,open,1809.45,2.62,0.75,0,Light,5.91,83.54,58.86,88.52,59.8,2023-06-28 15:01:36,active,77.58,0.912,18.71,456.49,0.84,6.16,98.5,1.9,0,0
2023-09-14 18:01:36.333851,791.2,445.81,97.32,1.51,closed,1800.92,2.89,0.76,0,Light,6.46,90.99,65.15,55.95,62.1,2023-06-28 15:01:36,active,61.99,0.927,16.83,468.69,0.85,5.66,98.49,1.93,0,0
2023-09-14 18:31:36.333851,813.48,438.81,85.58,1.52,open,1674.68,2.78,0.76,0,Heavy,0.69,96.35,57.4,79.35,32.78,2023-06-28 15:01:36,inactive,95.46,0.944,18.12,497.19,0.87,6.26,98.48,1.73,0,0
2023-09-14 19:01:36.333851,821.32,386.99,107.55,1.53,closed,1947.9,2.41,0.77,0,Light,8.44,79.41,60.47,79.36,42.71,2023-06-28 15:01:36,active,70.77,0.899,24.2,486.65,0.93,5.42,98.47,1.99,0,0
2023-09-14 19:31:36.333851,847.23,387.47,98.87,1.54,open,2005.79,3.29,0.77,0,Light,3.04,94.09,33.0,65.27,42.89,2023-06-28 15:01:36,inactive,82.86,0.875,25.15,505.9,0.97,6.56,98.46,1.64,0,0
2023-09-14 20:01:36.333851,830.16,477.67,88.95,1.55,closed,1865.43,2.83,0.78,0,Medium,0.14,91.83,44.57,67.5,41.27,2023-06-28 15:01:36,inactive,84.24,0.868,22.29,500.91,1.01,4.85,98.45,2.06,0,0
2023-09-14 20:31:36.333851,790.28,416.0,121.35,1.56,closed,1631.79,3.55,0.78,0,Light,1.74,86.03,61.75,66.9,47.1,2023-06-28 15:01:36,active,85.73,0.859,19.06,509.78,1.07,5.01,98.44,2.9,0,0
2023-09-14 21:01:36.333851,783.8,416.22,99.74,1.57,open,1987.95,2.97,0.79,0,Heavy,2.26,82.99,57.39,68.49,55.26,2023-06-28 15:01:36,inactive,60.53,0.932,16.94,467.97,1.02,4.75,98.43,1.73,0,0
2023-09-14 21:31:36.333851,816.13,399.39,101.84,1.58,closed,1929.91,2.76,0.79,0,Medium,3.57,96.43,29.15,71.72,68.56,2023-06-28 15:01:36,inactive,80.25,0.921,13.04,481.7,0.87,5.95,98.42,2.08,0,0
2023-09-14 22:01:36.333851,797.32,418.1,88.04,1.59,open,1752.91,2.5,0.8,0,Light,4.18,80.83,39.7,66.43,36.11,2023-06-28 15:01:36,inactive,62.02,0.885,28.62,544.52,1.04,4.48,98.41,1.77,0,0
2023-09-14 22:31:36.333851,761.01,478.21,97.9,1.6,open,1886.26,2.74,0.8,0,Heavy,6.12,93.3,64.83,65.17,39.38,2023-06-28 15:01:36,active,69.46,0.839,25.18,459.42,1.07,4.59,98.4,1.8,1,0
2023-09-14 23:01:36.333851,845.94,385.6,113.71,1.61,closed,1800.37,2.31,0.81,0,Light,2.79,86.78,51.28,64.35,45.58,2023-06-28 15:01:36,inactive,74.43,0.967,29.43,556.83,1.08,4.1,98.39,1.8,0,0
2023-09-14 23:31:36.333851,792.21,360.72,126.43,1.62,closed,1641.44,3.78,0.81,0,Heavy,7.37,92.79,43.94,87.2,49.41,2023-06-28 15:01:36,inactive,77.42,0.952,27.08,505.31,1.02,5.28,98.38,1.69,0,0
2023-09-15 00:01:36.333851,836.17,331.58,108.41,1.63,closed,1606.66,2.74,0.82,0,Medium,5.49,92.84,50.35,64.02,34.66,2023-06-28 15:01:36,inactive,104.28,0.925,14.7,453.38,0.88,6.04,98.37,2.2,0,0
2023-09-15 00:31:36.333851,797.37,361.03,111.44,1.64,open,1621.06,4.15,0.82,0,Light,4.82,87.52,58.98,52.77,56.57,2023-06-28 15:01:36,active,87.39,0.946,16.18,387.15,0.87,4.3,98.36,1.82,0,0
2023-09-15 01:01:36.333851,830.9,363.88,97.69,1.65,closed,1817.3,3.21,0.83,0,Light,3.25,95.53,49.89,49.28,60.41,2023-06-28 15:01:36,active,76.58,0.869,19.6,478.81,0.85,4.62,98.35,2.47,0,0
2023-09-15 01:31:36.333851,820.44,391.87,92.36,1.66,open,1854.28,2.43,0.83,0,Heavy,2.34,86.01,61.19,62.44,52.28,2023-06-28 15:01:36,active,65.26,0.929,21.76,393.21,0.89,4.92,98.34,2.69,0,0
2023-09-15 02:01:36.333851,783.17,465.35,111.52,1.67,closed,1749.81,3.09,0.84,0,Light,0.34,84.31,32.56,81.23,50.94,2023-06-28 15:01:36,active,80.51,0.87,21.07,470.98,0.98,5.61,98.33,2.14,0,0
2023-09-15 02:31:36.333851,829.52,336.9,120.34,1.68,open,1743.43,3.39,0.84,0,Medium,4.54,91.67,49.92,71.66,59.17,2023-06-28 15:01:36,inactive,73.78,0.933,19.5,470.79,1.07,6.56,98.32,2.36,0,0
2023-09-15 03:01:36.333851,800.17,356.2,100.25,1.69,open,1778.98,3.58,0.85,0,Light,3.33,85.21,46.43,65.45,45.85,2023-06-28 15:01:36,inactive,93.7,0.864,25.05,525.3,1.07,5.5,98.31,1.7,0,0
2023-09-15 03:31:36.333851,868.46,414.57,132.25,1.7,open,1618.74,2.94,0.85,0,Heavy,3.75,94.53,52.79,63.92,53.17,2023-06-28 15:01:36,inactive,79.18,0.938,19.73,418.95,0.97,4.74,98.3,1.78,0,0
2023-09-15 04:01:36.333851,786.09,380.85,88.14,1.71,closed,1865.15,2.9,0.86,0,Heavy,3.83,93.61,36.1,68.9,67.21,2023-06-28 15:01:36,inactive,93.01,0.895,23.36,534.01,0.93,2.49,98.29,2.32,0,0
2023-09-15 04:31:36.333851,877.81,467.15,109.45,1.72,closed,1832.25,3.43,0.86,0,Light,5.71,89.35,60.0,68.07,61.8,2023-06-28 15:01:36,inactive,84.0,0.889,21.32,484.86,0.96,3.06,98.28,2.21,0,0
2023-09-15 05:01:36.333851,786.92,410.23,103.16,1.73,closed,1690.58,3.58,0.87,0,Light,4.44,89.71,46.1,63.49,54.53,2023-06-28 15:01:36,inactive,80.48,0.876,27.47,503.8,0.95,5.44,98.27,1.83,0,0
2023-09-15 05:31:36.333851,806.34,330.48,112.46,1.74,open,1744.04,3.08,0.87,0,Light,3.09,82.88,35.45,81.41,50.0,2023-06-28 15:01:36,inactive,86.47,0.946,24.81,577.63,1.16,5.13,98.26,1.68,0,0
2023-09-15 06:01:36.333851,787.74,369.57,90.77,1.75,closed,1832.86,2.63,0.88,0,Heavy,6.97,91.04,60.66,86.69,40.32,2023-06-28 15:01:36,active,81.27,0.878,15.64,580.28,0.95,5.3,98.25,2.73,0,0
2023-09-15 06:31:36.333851,787.4,419.59,84.68,1.76,closed,1871.61,2.81,0.88,0,Light,4.05,92.97,47.34,62.03,72.24,2023-06-28 15:01:36,active,87.76,0.855,23.52,509.25,1.07,7.66,98.24,1.71,0,0
2023-09-15 07:01:36.333851,808.72,503.81,108.62,1.77,open,2011.93,3.66,0.89,0,Medium,6.17,91.61,52.03,60.01,53.82,2023-06-28 15:01:36,active,75.22,0.876,23.52,458.87,1.01,5.64,98.23,1.73,0,0
2023-09-15 07:31:36.333851,762.63,317.32,107.09,1.78,closed,1870.02,2.79,0.89,0,Medium,6.54,95.14,38.75,73.77,45.61,2023-06-28 15:01:36,inactive,92.42,0.979,26.24,425.13,1.1,5.3,98.22,1.58,0,0
2023-09-15 08:01:36.333851,802.56,380.05,109.19,1.79,open,1881.6,3.15,0.9,0,Heavy,9.52,90.67,30.31,75.59,53.54,2023-06-28 15:01:36,inactive,74.26,1.019,24.18,502.69,1.05,3.93,98.21,2.42,0,0
2023-09-15 08:31:36.333851,783.74,353.21,115.71,1.8,closed,1821.21,3.07,0.9,0,Heavy,0.09,90.15,51.1,85.31,37.68,2023-06-28 15:01:36,active,68.85,0.925,11.27,555.38,0.95,4.3,98.2,2.24,0,0
2023-09-15 09:01:36.333851,776.81,416.0,98.98,1.81,closed,1899.3,2.59,0.91,0,Light,1.41,90.56,49.91,70.5,49.69,2023-06-28 15:01:36,inactive,72.0,0.89,8.88,496.0,1.04,7.37,98.19,1.77,0,0
2023-09-15 09:31:36.333851,809.29,435.35,102.52,1.82,open,1887.66,3.0,0.91,0,Light,4.83,98.77,51.33,95.0,74.12,2023-06-28 15:01:36,inactive,81.55,0.962,20.87,556.32,1.04,5.22,98.18,1.92,0,0
2023-09-15 10:01:36.333851,799.75,453.7,108.23,1.83,open,1810.49,2.82,0.92,0,Medium,6.85,89.85,58.67,58.04,59.84,2023-06-28 15:01:36,inactive,64.0,0.855,15.17,389.52,0.97,4.92,98.17,2.65,0,0
2023-09-15 10:31:36.333851,819.78,470.66,115.83,1.84,open,1760.36,2.58,0.92,0,Light,6.34,95.0,56.85,48.29,51.62,2023-06-28 15:01:36,active,83.2,0.918,14.18,455.38,0.95,3.78,98.16,2.06,0,0
2023-09-15 11:01:36.333851,804.67,415.3,99.19,1.85,open,1918.26,2.91,0.93,0,Medium,4.38,92.07,46.47,64.23,37.0,2023-06-28 15:01:36,active,79.28,0.95,16.63,489.15,0.85,3.66,98.15,1.67,0,0
2023-09-15 11:31:36.333851,801.66,326.99,122.8,1.86,closed,1918.86,2.87,0.93,0,Heavy,1.8,78.41,64.96,62.79,48.98,2023-06-28 15:01:36,active,68.54,0.82,16.03,411.58,1.18,4.05,98.14,3.16,0,0
2023-09-15 12:01:36.333851,809.75,440.52,116.43,1.87,closed,1654.92,3.59,0.94,0,Heavy,5.1,88.77,50.54,79.75,35.29,2023-06-28 15:01:36,active,83.73,0.888,24.34,511.89,0.87,7.36,98.13,1.6,0,0
2023-09-15 12:31:36.333851,806.04,458.1,114.82,1.88,open,1813.32,3.66,0.94,1,Heavy,5.74,91.17,55.24,63.76,57.76,2023-06-28 15:01:36,inactive,67.12,0.809,15.6,540.03,1.25,5.86,98.12,2.64,0,0
2023-09-15 13:01:36.333851,776.55,443.7,95.2,1.89,closed,1720.23,2.74,0.95,0,Heavy,5.35,91.04,46.71,87.76,37.4,2023-06-28 15:01:36,inactive,90.55,0.831,13.18,479.72,1.07,3.91,98.11,3.14,0,0
2023-09-15 13:31:36.333851,774.55,389.06,92.27,1.9,closed,1748.52,3.66,0.95,0,Light,5.86,94.24,56.52,67.73,53.12,2023-06-28 15:01:36,active,86.62,0.912,17.29,512.62,1.03,5.11,98.1,2.54,0,0
2023-09-15 14:01:36.333851,821.24,368.94,95.2,1.91,closed,1952.47,2.82,0.96,0,Heavy,7.74,91.22,62.91,67.33,55.14,2023-06-28 15:01:36,inactive,73.84,0.827,15.07,513.56,1.03,5.37,98.09,2.17,0,0
2023-09-15 14:31:36.333851,791.09,374.41,88.75,1.92,open,1815.58,3.61,0.96,0,Medium,6.18,91.65,49.63,58.49,40.43,2023-06-28 15:01:36,inactive,75.19,0.942,35.48,508.65,1.02,5.1,98.08,2.34,1,0
2023-09-15 15:01:36.333851,787.09,536.32,122.26,1.93,closed,1711.82,2.15,0.97,0,Medium,4.24,100.43,35.16,78.31,51.59,2023-06-28 15:01:36,active,72.33,0.957,13.88,453.6,1.0,7.17,98.07,2.01,0,0
2023-09-15 15:31:36.333851,758.13,418.35,111.78,1.94,open,1885.01,3.35,0.97,0,Medium,4.38,96.7,34.11,65.71,38.83,2023-06-28 15:01:36,active,72.71,0.85,17.69,451.52,1.04,5.43,98.06,2.58,0,0
2023-09-15 16:01:36.333851,819.24,344.63,108.65,1.95,open,1713.77,2.51,0.98,0,Light,5.22,78.58,42.1,63.31,52.47,2023-06-28 15:01:36,active,87.5,0.884,18.0,457.42,0.96,5.39,98.05,1.98,0,0
2023-09-15 16:31:36.333851,763.95,446.74,99.51,1.96,open,1907.28,3.12,0.98,0,Heavy,2.45,89.55,48.42,56.16,55.36,2023-06-28 15:01:36,active,98.29,0.931,15.72,446.87,1.12,3.97,98.04,2.29,0,0
2023-09-15 17:01:36.333851,846.66,301.79,91.56,1.97,closed,1701.82,2.39,0.99,0,Heavy,6.77,84.41,43.47,67.73,60.29,2023-06-28 15:01:36,inactive,78.56,0.84,14.13,507.86,1.21,6.83,98.03,2.03,0,0
2023-09-15 17:31:36.333851,780.36,383.66,124.05,1.98,open,1824.63,2.47,0.99,1,Medium,6.05,95.05,42.58,71.72,58.54,2023-06-28 15:01:36,active,91.88,0.963,14.55,447.97,1.1,3.47,98.02,1.79,0,0
2023-09-15 18:01:36.333851,776.17,371.36,97.16,1.99,closed,1876.89,2.76,1.0,0,Heavy,6.29,90.81,50.61,67.09,32.2,2023-06-28 15:01:36,active,79.48,0.864,20.95,521.12,0.94,3.05,98.01,2.96,0,0
2023-09-15 18:31:36.333851,773.91,394.61,96.33,2.0,open,1955.44,3.31,1.0,0,Medium,7.96,90.66,40.66,64.6,55.84,2023-06-28 15:01:36,inactive,69.19,0.851,14.83,563.98,0.96,4.2,98.0,2.62,0,0
2023-09-15 19:01:36.333851,844.17,380.64,92.22,2.01,open,1774.24,2.54,1.01,0,Light,6.09,93.28,52.65,76.18,49.94,2023-06-28 15:01:36,inactive,71.84,0.842,17.63,581.3,1.09,4.07,97.99,1.85,1,0
2023-09-15 19:31:36.333851,771.02,368.94,85.65,2.02,closed,1789.36,3.01,1.01,0,Heavy,6.31,88.62,41.26,71.54,46.85,2023-06-28 15:01:36,active,64.75,1.026,24.26,541.58,1.03,4.45,97.98,2.9,0,0
2023-09-15 20:01:36.333851,815.29,452.92,114.75,2.03,closed,1838.41,2.73,1.02,0,Heavy,5.38,89.44,58.87,79.02,49.85,2023-06-28 15:01:36,inactive,78.46,0.847,15.63,491.81,0.96,6.94,97.97,3.06,0,0
2023-09-15 20:31:36.333851,880.12,292.24,114.17,2.04,open,1819.91,2.72,1.02,0,Medium,5.61,88.13,55.56,78.82,45.27,2023-06-28 15:01:36,active,72.81,0.893,15.56,443.27,1.03,4.62,97.96,2.22,0,0
2023-09-15 21:01:36.333851,819.31,380.11,90.08,2.05,closed,1607.15,2.99,1.03,0,Heavy,4.88,90.17,70.41,69.84,52.17,2023-06-28 15:01:36,active,63.29,0.963,12.59,550.16,0.96,5.5,97.95,2.26,0,0
2023-09-15 21:31:36.333851,767.92,370.28,125.24,2.06,open,1789.43,2.62,1.03,0,Medium,1.28,99.48,51.12,51.08,41.27,2023-06-28 15:01:36,active,73.99,0.944,21.46,539.54,0.96,4.21,97.94,1.56,0,0
2023-09-15 22:01:36.333851,882.16,417.01,107.15,2.07,open,1753.91,3.9,1.03,1,Medium,4.96,85.79,58.78,76.33,47.89,2023-06-28 15:01:36,active,108.99,0.923,21.07,487.01,0.81,5.13,97.93,1.59,0,0
2023-09-15 22:31:36.333851,809.69,475.64,122.35,2.08,open,1854.47,2.62,1.04,1,Light,6.44,88.67,47.77,52.91,41.26,2023-06-28 15:01:36,inactive,71.3,0.916,18.8,566.66,0.97,6.04,97.92,1.99,0,0
2023-09-15 23:01:36.333851,819.67,471.94,81.21,2.09,open,1711.13,2.84,1.04,0,Heavy,3.98,81.53,62.71,68.04,54.54,2023-06-28 15:01:36,inactive,81.65,0.871,11.56,563.75,1.02,6.15,97.91,1.53,0,0
2023-09-15 23:31:36.333851,803.9,466.86,81.07,2.1,closed,1750.78,3.45,1.05,0,Light,3.55,86.88,54.43,75.2,39.98,2023-06-28 15:01:36,active,74.08,0.846,23.64,537.82,0.99,4.33,97.9,1.85,0,0
2023-09-16 00:01:36.333851,822.36,349.26,105.07,2.11,open,1869.81,2.27,1.05,0,Medium,3.77,92.85,51.23,83.95,40.24,2023-06-28 15:01:36,inactive,77.92,0.84,24.33,445.23,0.95,5.24,97.89,1.84,0,0
2023-09-16 00:31:36.333851,843.17,371.32,90.81,2.12,closed,1881.07,2.79,1.06,0,Medium,5.21,97.3,61.38,62.46,45.39,2023-06-28 15:01:36,inactive,82.91,0.882,26.65,529.05,1.21,6.92,97.88,1.41,0,0
2023-09-16 01:01:36.333851,793.33,455.87,74.34,2.13,open,1779.34,2.96,1.06,0,Light,4.12,89.1,65.6,56.49,58.9,2023-06-28 15:01:36,active,77.71,0.879,22.36,666.46,1.16,4.22,97.87,1.43,1,0
2023-09-16 01:31:36.333851,819.28,417.92,125.89,2.14,open,1965.48,3.03,1.07,0,Medium,3.37,87.13,56.03,59.81,43.7,2023-06-28 15:01:36,active,89.87,0.988,19.14,460.76,0.85,5.27,97.86,1.19,0,0
2023-09-16 02:01:36.333851,908.7,366.78,100.5,2.15,open,1698.24,3.4,1.07,0,Heavy,3.23,95.47,36.44,73.25,63.0,2023-06-28 15:01:36,inactive,61.3,0.905,19.5,533.79,1.0,5.21,97.85,2.63,1,0
2023-09-16 02:31:36.333851,845.44,328.36,114.22,2.16,closed,1892.85,3.11,1.08,0,Medium,1.99,90.05,40.37,67.58,45.84,2023-06-28 15:01:36,active,83.94,0.922,16.95,427.41,0.92,7.49,97.84,2.74,0,0
